season,position_filter,player_id,player_name,position,nfl_team,snapshot_week,cutoff_contract_deadline_date,season_kickoff_date,season_end_date,season_end_week,franchise_id,team_name,status,salary,contract_year,contract_status,contract_info,inferred_contract_info,extension_flag,restructure_flag,mym_flag,cap_penalty_flag,mid_year_multi_flag,mid_year_multi_reason,end_season_contract_year,legacy_gf_flag,legacy_rule_flag,remaining_tcv_at_drop,legacy_cap_penalty_amount,current_cap_penalty_amount,at_time_cap_penalty_amount,contract_length,tcv,aav,year_values_json,inferred_extension_term,inferred_extension_rate,contract_year_index,contract_year_value,earned_to_date,earned_season_full,earned_season_prorated,earned_total_through_season,earned_remaining_after_season,earned_as_of_date,multi_aav_flag,parsed_aav_source,manual_review_flag,manual_review_reason,prior_season,prior_season_last_week,prior_franchise_id,prior_team_name,prior_status,prior_salary,prior_contract_year,prior_contract_status,prior_contract_info,prior_contract_length,prior_tcv,prior_aav,prior_year_values_json,prior_extension_flag,prior_multi_aav_flag,prior_parsed_aav_source,prior_earned_to_date,prior_was_contract_status,prior_rollover_expected_under_contract,prior_expiring_contract,week1_is_contract_status,change_category,current_transaction_date,current_transaction_source,source_detail,drop_in_season_flag,drop_week_guess,drop_on_taxi_flag,taxi_eligible_drop_flag,taxi_eligible_reason,tag_cut_pre_auction_flag,waiver_pickup_flag,waiver_guarantee_pct,waiver_guarantee_amount,drop_earned_amount,drop_guarantee_amount,draftpick_round,draftpick_roundorder,draftpick_overall,auction_type,auction_bid_amount,auction_date,drop_count_pre_deadline,last_drop_date,last_drop_team,last_drop_method,last_drop_raw_type,add_count_pre_deadline,last_add_date,last_add_team,last_add_method,last_add_raw_type,last_add_salary,trade_count_pre_deadline,last_trade_date,last_trade_group_id,cap_penalty,cap_penalty_note,generated_at_utc
2023,S,13230,"Adams, Jamal",S,SEA,1,2023-09-01,2023-09-07,2023-12-31,17,,,,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,{},0,0,0,0,0,0,0,0,0,2023-12-31,0,,0,,2022,23,0008,#BLM,INJURED_RESERVE,2000,2,Veteran,CL 2| TCV 4K| AAV 2K,2,4000,2000,{},0,0,aav_token_1,0,1,1,0,0,dropped_off_roster,,,dropped_off_roster | last_drop=2023-07-27 FREE_AGENT,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,2,2023-07-27,Real Deal Creel,FREE_AGENT,FREE_AGENT,0,,,,,0,0,,,0,current,2026-04-21 22:16:10
2019,S,14185,"Adderley, Nasir",S,LAC,1,2019-09-01,2019-09-05,2019-12-23,16,0008,#BLM,TAXI_SQUAD,1000,3,Rookie GF,,"CL 3| TCV 3K| AAV 1K| Y1-1K, Y2-1K, Y3-1K",0,0,0,0,0,,3,1,1,3000,0,0,0,3,3000,1000,{},0,0,1,1000,0,1000,1000,1000,2000,2019-12-23,0,tcv_div_cl,1,change_category_manual_review,2018,16,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,manual_review,,,manual_review,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,legacy,2026-04-21 22:15:30
2020,S,14185,"Adderley, Nasir",S,LAC,1,2020-09-01,2020-09-10,2020-12-28,16,0008,#BLM,TAXI_SQUAD,1000,2,Rookie GF,,"CL 2| TCV 2K| AAV 1K| Y1-1K, Y2-1K",0,0,0,0,0,,2,1,1,2000,0,0,0,2,2000,1000,{},0,0,1,1000,0,1000,1000,1000,1000,2020-12-28,0,tcv_div_cl,0,,2019,16,0008,#BLM,TAXI_SQUAD,1000,3,Rookie GF,,3,3000,1000,{},0,0,tcv_div_cl,0,1,1,0,1,carryover_contract,2020-03-01,ROLLOVER_BASELINE,carryover_contract,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,legacy,2026-04-21 22:15:49
2021,S,14185,"Adderley, Nasir",S,LAC,1,2021-09-01,2021-09-09,2022-01-03,17,,,,0,0,,,,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,{},0,0,0,0,0,0,0,0,0,2022-01-03,0,,0,,2020,22,0008,#BLM,TAXI_SQUAD,1000,2,Rookie GF,,2,2000,1000,{},0,0,tcv_div_cl,0,1,1,0,0,missing_week1_snapshot,,,missing_week1_snapshot,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,legacy,2026-04-21 22:15:55
2022,S,14185,"Adderley, Nasir",S,LAC,1,2022-09-01,2022-09-08,2023-01-02,17,0008,#BLM,ROSTER,1000,1,WW,CL 1,CL 1| TCV 1K| AAV 1K| Y1-1K,0,0,0,0,0,,1,0,0,1000,0,0,0,1,1000,1000,{},0,0,1,1000,0,1000,1000,1000,0,2023-01-02,0,tcv_div_cl,0,,2021,23,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,0,fa_auction,2022-08-06,AUCTION:FreeAgent,fa_auction,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,FreeAgent,1000,2022-08-06,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:16:04
2018,S,12308,"Amos, Adrian",S,CHI,1,2018-09-01,2018-09-06,2018-12-24,16,0008,Gordon Is The New Blackmon,ROSTER,1000,1,Veteran,,CL 1| TCV 1K| AAV 1K| Y1-1K,0,0,0,0,0,,1,0,1,1000,0,0,0,1,1000,1000,{},0,0,1,1000,0,1000,1000,1000,0,2018-12-24,0,tcv_div_cl,0,,2017,16,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,fa_auction,2018-08-13,AUCTION:FreeAgent,fa_auction,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,FreeAgent,4000,2018-08-13,0,,,,,0,,,,,0,0,,,0,legacy,2026-04-21 22:15:09
2019,S,12308,"Amos, Adrian",S,GBP,1,2019-09-01,2019-09-05,2019-12-23,16,0009,C-Town Chivalry,ROSTER,1000,1,Veteran,,CL 1| TCV 1K| AAV 1K| Y1-1K,0,0,0,0,0,,1,0,0,1000,0,0,0,1,1000,1000,{},0,0,1,1000,0,1000,1000,1000,0,2019-12-23,0,tcv_div_cl,0,,2018,16,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,fa_auction,2019-08-22,AUCTION:FreeAgent,fa_auction,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,FreeAgent,1000,2019-08-22,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:15:29
2020,S,12308,"Amos, Adrian",S,GBP,1,2020-09-01,2020-09-10,2020-12-28,16,0009,C-Town Chivalry,ROSTER,1000,1,WW,,CL 1| TCV 1K| AAV 1K| Y1-1K,0,0,0,0,0,,1,0,0,1000,0,0,0,1,1000,1000,{},0,0,1,1000,0,1000,1000,1000,0,2020-12-28,0,tcv_div_cl,0,,2019,16,0009,C-Town Chivalry,ROSTER,1000,1,Veteran,,1,1000,1000,{},0,0,tcv_div_cl,0,1,0,1,0,week1_not_under_contract,,,week1_not_under_contract | last_drop=2020-03-27 FREE_AGENT,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,1,2020-03-27,C-Town Chivalry,FREE_AGENT,FREE_AGENT,0,,,,,0,0,,,0,current,2026-04-21 22:15:49
2021,S,12308,"Amos, Adrian",S,GBP,1,2021-09-01,2021-09-09,2022-01-03,17,0009,C-Town Chivalry,ROSTER,3000,1,WW,CL 1|,CL 1| TCV 3K| AAV 3K| Y1-3K,0,0,0,0,0,,1,0,0,3000,0,0,0,1,3000,3000,{},0,0,1,3000,0,3000,3000,3000,0,2022-01-03,0,tcv_div_cl,0,,2020,22,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,0,fa_auction,2021-08-07,AUCTION:FreeAgent,fa_auction,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,FreeAgent,1000,2021-08-07,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:15:55
2022,S,12308,"Amos, Adrian",S,GBP,1,2022-09-01,2022-09-08,2023-01-02,17,,,,0,0,,,,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,{},0,0,0,0,0,0,0,0,0,2023-01-02,0,,0,,2021,23,0011,Cleon Ca$h,ROSTER,3000,1,WW,CL 1|,1,3000,3000,{},0,0,tcv_div_cl,0,0,0,0,0,dropped_off_roster,,,dropped_off_roster | last_drop=2022-05-02 FREE_AGENT,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,1,2022-05-02,Cleon Ca$h,FREE_AGENT,FREE_AGENT,0,,,,,0,0,,,0,current,2026-04-21 22:16:03
2023,S,12308,"Amos, Adrian",S,GBP,1,2023-09-01,2023-09-07,2023-12-31,17,,,,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,{},0,0,0,0,0,0,0,0,0,2023-12-31,0,,0,,2022,23,0002,The Bash Bros,ROSTER,1000,1,WW,CL 1,1,1000,1000,{},0,0,tcv_div_cl,0,0,0,0,0,waiver_contract_add,2023-08-10,BBID_WAIVER,waiver_contract_add | last_add=2023-08-10 BBID_WAIVER | last_drop=2023-08-13 FREE_AGENT,0,0,0,0,,0,1,0.0,0,0,0,0,0,0,,0,,4,2023-08-13,CBP,FREE_AGENT,FREE_AGENT,1,2023-08-10,CBP,BBID,BBID_WAIVER,1000,0,,,0,current,2026-04-21 22:16:10
2017,S,13251,"Baker, Budda",S,ARI,1,2017-09-01,2017-09-07,2017-12-25,16,0008,Gordon Is The New Blackmon,ROSTER,1000,2,STANDARD,"Ext Gordon '18 [1K, 4K]","CL 2| TCV 5K| AAV 1K/4K| Y1-1K, Y2-4K",0,0,0,0,1,multi_year_after_drop|add=2017-11-19|drop=2017-11-05,2,0,1,5000,0,0,0,2,5000,2500,"{""Y1"":1000,""Y2"":4000}",0,0,1,1000,0,1000,1000,1000,4000,2017-12-25,0,tcv_div_cl,1,mid_year_multi,2016,0,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,fa_auction,2017-08-14,AUCTION:FreeAgent,fa_auction,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,FreeAgent,1000,2017-08-14,0,,,,,0,,,,,0,0,,,0,legacy,2026-04-21 22:14:53
2018,S,13251,"Baker, Budda",S,ARI,1,2018-09-01,2018-09-06,2018-12-24,16,0008,Gordon Is The New Blackmon,ROSTER,4000,1,Veteran,"Ext Gordon '18 [1K, 4K]","CL 1| TCV 5K| AAV 5K| Y1-1K, Y2-4K",0,0,0,0,0,,1,0,1,5000,0,0,0,1,5000,5000,"{""Y1"":1000,""Y2"":4000}",0,0,1,1000,0,1000,1000,1000,4000,2018-12-24,0,tcv_div_cl,0,,2017,16,0008,Gordon Is The New Blackmon,ROSTER,1000,2,STANDARD,"Ext Gordon '18 [1K, 4K]",2,5000,2500,"{""Y1"":1000,""Y2"":4000}",0,0,tcv_div_cl,0,1,1,0,1,carryover_contract,2018-03-01,ROLLOVER_BASELINE,carryover_contract,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,legacy,2026-04-21 22:15:09
2019,S,13251,"Baker, Budda",S,ARI,1,2019-09-01,2019-09-05,2019-12-23,16,0011,Cleon Ca$h,ROSTER,11000,1,Veteran,,CL 1| TCV 11K| AAV 11K| Y1-11K,0,0,0,0,0,,1,0,0,11000,0,0,0,1,11000,11000,{},0,0,1,11000,0,11000,11000,11000,0,2019-12-23,0,tcv_div_cl,0,,2018,16,0008,Gordon Is The New Blackmon,ROSTER,4000,1,Veteran,"Ext Gordon '18 [1K, 4K]",1,5000,5000,"{""Y1"":1000,""Y2"":4000}",0,0,tcv_div_cl,0,1,0,1,1,fa_auction,2019-08-23,AUCTION:FreeAgent,fa_auction | last_drop=2019-04-13 FREE_AGENT,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,FreeAgent,11000,2019-08-23,1,2019-04-13,#BLM,FREE_AGENT,FREE_AGENT,0,,,,,0,0,,,0,current,2026-04-21 22:15:29
2020,S,13251,"Baker, Budda",S,ARI,1,2020-09-01,2020-09-10,2020-12-28,16,0011,Cleon Ca$h,ROSTER,12000,1,Franchise,Tag Cleon '20,CL 1| TCV 12K| AAV 12K| Y1-12K,0,0,0,0,0,,1,0,0,12000,0,0,0,1,12000,12000,{},0,0,1,12000,0,12000,12000,12000,0,2020-12-28,0,tcv_div_cl,0,,2019,16,0011,Cleon Ca$h,ROSTER,11000,1,Veteran,,1,11000,11000,{},0,0,tcv_div_cl,0,1,0,1,1,expired_rookie_or_tag_auction,2020-05-21,AUCTION:TagOrExpiredRookie,expired_rookie_or_tag_auction,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,TagOrExpiredRookie,12000,2020-05-21,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:15:49
2021,S,13251,"Baker, Budda",S,ARI,1,2021-09-01,2021-09-09,2022-01-03,17,0004,Pure Greatness,ROSTER,20000,2,FL,"CL 2| TCV 26K| AAV 13K| (20,6)","CL 2| TCV 26K| AAV 20K/13K| Y1-20K, Y2-13K",0,0,0,0,0,,2,0,0,26000,0,0,0,2,26000,13000,{},0,0,1,20000,0,20000,20000,20000,6000,2022-01-03,0,aav_token_1,0,,2020,22,0011,Cleon Ca$h,ROSTER,12000,1,Franchise,Tag Cleon '20,1,12000,12000,{},0,0,tcv_div_cl,0,1,0,1,1,fa_auction,2021-08-03,AUCTION:FreeAgent,fa_auction | last_drop=2021-05-31 FREE_AGENT,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,FreeAgent,13000,2021-08-03,1,2021-05-31,Cleon Ca$h,FREE_AGENT,FREE_AGENT,0,,,,,0,0,,,0,current,2026-04-21 22:15:55
2022,S,13251,"Baker, Budda",S,ARI,1,2022-09-01,2022-09-08,2023-01-02,17,0004,Pure Greatness,ROSTER,6000,1,FL,CL 2| TCV 26K| AAV 13K| L 20K| Y1-20 Y2-6,"CL 2| TCV 26K| AAV 20K/6K| Y1-20K, Y2-6K",0,0,0,0,0,,1,0,0,26000,0,0,0,2,26000,13000,"{""Y1"":20000,""Y2"":6000}",0,0,2,6000,20000,6000,6000,6000,20000,2023-01-02,0,aav_token_1,0,,2021,23,0004,Pure Greatness,ROSTER,20000,2,FL,"CL 2| TCV 26K| AAV 13K| (20,6)",2,26000,13000,{},0,0,aav_token_1,0,1,1,0,1,carryover_contract,2022-03-01,ROLLOVER_BASELINE,carryover_contract,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:16:03
2023,S,13251,"Baker, Budda",S,ARI,1,2023-09-01,2023-09-07,2023-12-31,17,0010,Blake Bombers,ROSTER,2000,2,Veteran,CL 2| TCV 2K| AAV 1K,"CL 2| TCV 2K| AAV 2K/1K| Y1-2K, Y2-1K",0,0,0,0,0,,2,0,0,0,0,0,0,2,2000,1000,{},0,0,1,2000,0,2000,2000,22000,0,2023-12-31,0,aav_token_1,0,,2022,23,0004,Pure Greatness,INJURED_RESERVE,6000,1,FL,CL 2| TCV 26K| AAV 13K| L 20K| Y1-20 Y2-6,2,26000,13000,"{""Y1"":20000,""Y2"":6000}",0,0,aav_token_1,20000,1,0,1,1,fa_auction,2023-08-01,AUCTION:FreeAgent,fa_auction | last_drop=2023-02-19 FREE_AGENT,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,FreeAgent,2000,2023-08-01,1,2023-02-19,Pure Greatness,FREE_AGENT,FREE_AGENT,0,,,,,0,0,,,0,current,2026-04-21 22:16:10
2024,S,13251,"Baker, Budda",S,ARI,1,2024-09-01,2024-09-05,2024-12-30,17,0010,Blake Bombers,ROSTER,2000,1,Veteran,CL 2| TCV 2K| AAV 1K,"CL 2| TCV 2K| AAV 2K/1K| Y1-2K, Y2-1K",0,0,0,0,0,,1,0,0,2000,0,0,0,2,2000,1000,{},0,0,2,1000,1000,1000,1000,1000,1000,2024-12-30,0,aav_token_1,0,,2023,23,0010,Blake Bombers,ROSTER,2000,2,Veteran,CL 2| TCV 2K| AAV 1K,2,2000,1000,{},0,0,aav_token_1,0,1,1,0,1,carryover_contract,2024-03-01,ROLLOVER_BASELINE,carryover_contract,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,current,2026-04-21 22:16:14
2025,S,13251,"Baker, Budda",S,ARI,1,2025-08-31,2025-09-04,2025-12-29,17,0007,Sex Manther,ROSTER,1000,1,WW,CL 1|,CL 1| TCV 1K| AAV 1K| Y1-1K,0,0,0,0,0,,1,0,0,0,0,0,0,1,1000,1000,{},0,0,1,1000,0,1000,1000,2000,0,2025-12-29,0,tcv_div_cl,0,,2024,23,0010,Blake Bombers,ROSTER,2000,1,Veteran,CL 2| TCV 2K| AAV 1K,2,2000,1000,{},0,0,aav_token_1,1000,1,0,1,0,fa_auction,2025-08-06,AUCTION:FreeAgent,fa_auction | last_drop=2025-05-18 FREE_AGENT,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,FreeAgent,4000,2025-08-06,1,2025-05-18,Blake Bombers,FREE_AGENT,FREE_AGENT,0,,,,,0,0,,,0,current,2026-04-21 22:16:17
2018,S,13737,"Bates, Jessie",S,CIN,1,2018-09-01,2018-09-06,2018-12-24,16,0008,Gordon Is The New Blackmon,TAXI_SQUAD,1000,3,Rookie,,"CL 3| TCV 3K| AAV 1K| Y1-1K, Y2-1K, Y3-1K",0,0,0,0,0,,3,0,1,3000,0,0,0,3,3000,1000,{},0,0,1,1000,0,1000,1000,1000,2000,2018-12-24,0,tcv_div_cl,1,change_category_manual_review,2017,16,,,,0,0,,,0,0,0,{},0,0,,0,0,0,0,1,manual_review,,,manual_review,0,0,0,0,,0,0,0.0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,0,,,0,legacy,2026-04-21 22:15:09
